,category,frequency,avg_rating,avg_price,avg_num_reviews
3670,Accelerator Pedal,1,4.5,58.99,36.0
3671,Operating Systems,1,3.7,12.99,15.0
3672,Industrial Wire,1,4.4,9.99,21.0
3673,Cupolas,1,4.3,987.48,9.0
3674,Lab Refrigeration Equipment,1,5.0,60.06,2.0
3675,Organ Accessories,1,4.2,7.97,18.0
3676,Sending Units & Cables,1,4.3,79.96,7.0
3677,Rotary Tools,1,4.6,99.025,917.0
3678,Game Tracking & Trail Monitoring,1,4.6,29.97,156.0
3679,Dusting,1,4.5,32.38,1449.0
3680,Engine Tools,1,3.6,44.99,6.0
3681,Targets & Accessories,1,4.8,20.99,588.0
3682,B7 (Biotin),1,4.7,14.99,350.0
3683,Fluorocarbon Line,1,4.0,17.0,8.0
3684,Microphone Cables,1,4.8,24.245,9.0
3685,Pool & Spa Replacement Parts,1,4.7,136.465,987.0
3686,Gelatin,1,4.2,10.06,157.0
3687,Red Yeast Rice,1,4.6,14.99,35.0
3688,String Trimmer Parts & Accessories,1,4.6,9.68,612.0
3689,Wheel Bearing Tools,1,3.7,38.99,5.0
3690,Technical Drawing Supplies,1,4.7,8.99,78.0
3691,Fitness Trampolines,1,4.1,125.99,152.0
3692,Mounts & Adapters,1,4.3,10.24,87.0
3693,Applesauce,1,4.7,46.99,84.0
3694,Plush Toy & Blanket Sets,1,4.8,39.99,103.0
3695,Occupational & Physical Therapy Aids,1,4.6,18.86,7621.0
3696,Cajun Seasoning,1,4.5,82.32000000000001,323.0
3697,Ear Syringes,1,4.7,6.89,15.0
3698,Flap Discs,1,4.7,67.99,7.0
3699,Floppy Diskettes,1,4.2,27.35,5.0
3700,Check Registers,1,3.9,8.95,10.0
3701,Self-Stick Note Pad Holders,1,3.6,10.88,11.0
3702,Head & Body Supports,1,4.3,24.95,89.0
3703,Forklifts,1,4.8,53.935,144.0
3704,Weight Building Supplements,1,2.9,52.17,3.0
3705,Sanding Sponges,1,4.5,10.99,2.0
3706,Satchels,1,4.5,23.9,69.0
3707,Craft Foam,1,4.4,15.99,48.0
3708,Camber Caster Parts,1,5.0,41.45,1.0
3709,Masonry Brushes,1,4.4,22.66,42.0
3710,Sparkling Juice,1,4.4,22.49,9.0
3711,Straight Fittings,1,4.4,9.99,17.0
3712,Roller Derby Skates,1,4.8,61.790000000000006,5.0
3713,Swabs & Wipes,1,4.7,17.99,198.0
3714,Cleansing Cloths,1,4.7,17.99,198.0
3715,Kickball & Playground Balls,1,4.7,9.99,177.0
3716,Vehicle Bodies & Scale Accessories,1,4.6,5.5,28.0
3717,Nut & Seed Butters,1,3.8,89.88,306.0
3718,Alternators & Generators,1,4.2,19.45,13.0
3719,Rib Protectors,1,4.5,40.89,9.0
3720,Selector Switches,1,3.9,9.99,6.0
3721,Plant Labels,1,4.4,12.99,111.0
3722,Thyroid Extracts,1,3.8,39.95,46.0
3723,Bushings & Components,1,3.6,24.99,5.0
3724,Construction Boards,1,5.0,30.0,2.0
3725,Spreads,1,4.4,31.99,104.0
3726,Charging Stations,1,4.4,329.0,45.0
3727,Marshmallows,1,4.4,17.0,363.0
3728,Batting Helmets,1,5.0,40.0,8.0
3729,Full-Sized Inflatable Pools,1,3.9,140.85500000000002,5294.0
3730,Yogurt Makers,1,3.9,26.32,92.0
3731,Orifice Tubes,1,4.4,9.89,41.0
3732,Lip Plumping Devices,1,3.1,8.99,30.0
3733,Graph Paper,1,4.8,11.99,103.0
3734,Scorebooks,1,3.9,26.66,15.0
3735,Stools,1,4.1,23.99,96.0
3736,Rain Footwear,1,4.5,54.99,62.0
3737,Chaise Lounges,1,5.0,446.745,3.0
3738,Carts,1,5.0,95.15,1.0
3739,Gauge Accessories,1,5.0,509.0,1.0
3740,Eyeshadow,1,4.1,9.495,2359.0
3741,Filters & Straining,1,4.4,13.89,10.0
3742,Roll Bars,1,4.0,43.99,42.0
3743,Roll Cages & Covers,1,4.0,43.99,42.0
3744,Wireless Lavalier Microphones,1,4.3,25.99,327.0
3745,Cod,1,3.9,9.14,12.0
3746,Axle Flange,1,5.0,17.54,21.0
3747,Table Tennis Conversion Tops,1,3.0,8.99,1.0
3748,Bibs,1,4.6,9.99,531.0
3749,Grits,1,4.8,21.48,204.0
3750,Humidity Meters,1,3.7,13.99,34.0
3751,Ovens & Accessories,1,5.0,66.53,3.0
3752,Seam Rippers,1,4.5,5.99,131.0
3753,Engine Oil,1,4.8,73.95,46.0
3754,Fruit Leather,1,4.7,17.8,147.0
3755,Umbrella Lights,1,4.4,11.49,10956.0
3756,Binder Pockets,1,4.6,6.515,69.0
3757,Hand Edgers,1,4.3,34.275,241.0
3758,Goose,1,4.2,24.99,7.0
3759,Vehicle Scale Accessories,1,4.9,9.99,31.0
3760,Kickballs,1,3.8,15.79,35.0
3761,Espresso Machines,1,4.5,299.99,253.0
3762,Barometers,1,4.3,53.91,364.0
3763,Utility Knives,1,4.8,89.95,250.0
3764,Flute & Piccolo,1,4.7,42.99,4.0
3765,Toy Bags & Nets,1,4.8,31.450000000000003,122.0
3766,Shedding Tools,1,4.4,19.99,64.0
3767,Wheel Weights,1,3.8,12.72,6.0
3768,Locks,1,4.5,15.95,360.0
3769,Cough Drops,1,4.8,13.45,459.0
3770,Military Vehicles,1,4.8,39.99,4.0
3771,Hose Timers,1,4.2,73.995,12265.0
3772,Salad Servers,1,4.6,7.319999999999999,13.0
3773,Hearts of Palm,1,4.7,17.99,16.0
3774,Grill Racks,1,4.7,35.99,365.0
3775,Cassette Player Adapters,1,4.0,14.99,6.0
3776,Ammunition & Magazine Boxes,1,4.5,15.96,123.0
3777,Ladders,1,4.6,114.49,91.0
3778,Home Audio Crossovers & Parts,1,4.2,25.0,85.0
3779,Laundry Detergent,1,4.7,31.48,211.0
3780,Footbags,1,3.9,10.5,108.0
3781,Dental Floss & Picks,1,4.5,10.1,1190.0
3782,Tick Remover Tools,1,4.7,9.99,4.0
3783,Sandbags,1,4.8,16.99,131.0
3784,Serums,1,4.3,32.99,1107.0
3785,Cargo Carriers,1,4.5,95.0,1537.0
3786,Carports,1,4.2,204.99,3.0
3787,Continuous Lights,1,4.5,499.0,4.0
3788,Freestanding Ranges,1,5.0,32.04,1.0
3789,Horseshoes,1,4.1,15.99,61.0
3790,Night Vision Binoculars & Goggles,1,3.8,18.99,1182.0
3791,Light Parts & Bulbs,1,5.0,28.0,1.0
3792,Socket & Socket Wrench Sets,1,4.6,109.45,177.0
3793,Time Clocks,1,3.0,482.0,1.0
3794,Colorimeters,1,3.4,19.0,9.0
3795,Towing & Trailer Lighting,1,4.0,23.99,1.0
3796,Cake Toppers,1,4.7,13.99,165.0
3797,Cam & Groove Fittings,1,4.8,13.48,88.0
3798,Alpha Lipoic Acid,1,4.4,59.7,90.0
3799,Rolling Pins,1,4.7,11.99,158.0
3800,Tabletop Table Tennis,1,4.4,29.99,29.0
3801,Rug Pads,1,4.4,191.745,222.0
3802,Trombone,1,4.0,34.5,19.0
3803,Cans & Cases,1,4.5,15.96,123.0
3804,Loaders & Accessories,1,4.4,9.98,38.0
3805,Pipe Taps,1,4.5,75.85,32.0
3806,Buffing Wheels,1,4.3,24.98,22.0
3807,Drop Cloths & Plastic Sheeting,1,4.0,47.695,283.0
3808,Juicers,1,4.2,115.97,215.0
3809,Picks,1,4.7,10.99,243.0
3810,Flatware & Utensil Storage,1,4.6,8.99,1244.0
3811,Grooving Inserts,1,4.3,21.99,8.0
3812,Incense Holders,1,4.8,16.43,4818.0
3813,Spring Retainers,1,5.0,3.99,2.0
3814,Pastes,1,4.4,22.0,2.0
3815,Oral Hygiene & Preventive Care,1,4.4,22.0,2.0
3816,Holders,1,4.5,11.99,38.0
3817,Masonry Nails,1,5.0,15.78,2.0
3818,Faucet Valves,1,4.7,119.18,144.0
3819,Electronic Keyboards,1,4.4,154.99,57.0
3820,Home Digital Pianos,1,4.4,154.99,57.0
3821,Coffee Urns,1,4.2,69.99,797.0
3822,Peeled,1,3.2,3.96,5.0
3823,Solar Battery Chargers & Charging Kits,1,4.2,22.99,24.0
3824,Replacement Wheels,1,4.6,14.99,188.0
3825,Spare & Replacement Parts,1,4.4,22.18,289.0
3826,Shampoos Plus Conditioners,1,4.6,16.88,131.0
3827,Respiratory Aids & Accessories,1,4.7,15.55,433.0
3828,Bit Holders,1,4.3,11.98,36.0
3829,Feed Necks,1,4.1,3.99,15.0
3830,Lab Chemicals,1,4.6,20.49,29.0
3831,Silicone Caulk,1,4.6,32.025,1897.0
3832,One-Piece Toilets,1,4.3,298.99,156.0
3833,Caliper Pistons,1,4.0,20.49,299.0
3834,Backpacking Stoves,1,5.0,44.99,2.0
3835,Optical Drives,1,4.5,32.99,148.0
3836,Powered Toothbrushes,1,4.7,22.95,1488.0
3837,Hair Sprays,1,4.6,17.0,6976.0
3838,Raised Toilet Seats,1,4.3,38.8,1367.0
3839,Dried Figs,1,4.4,17.99,21.0
3840,Lantern Accessories,1,4.1,13.25,8.0
3841,Airlocks,1,4.1,68.715,5.0
3842,Drywall Stilts,1,5.0,349.0,1.0
3843,Lamp Finials,1,4.6,8.99,41.0
3844,Muffins,1,4.6,15.505,444.0
3845,Bridge & Bridge Parts,1,4.4,8.99,151.0
3846,Hair Accessories,1,4.8,7.95,1197.0
3847,Noise Filters,1,4.4,9.89,360.0
3848,L-Lysine,1,4.6,17.44,899.0
3849,Parking Brake Shoes,1,3.9,26.46,13.0
3850,Pick-Up Tubes & Screens,1,5.0,65.23,2.0
3851,Temperature Probes & Sensors,1,5.0,18.99,2.0
3852,Surveillance DVR Kits,1,3.6,309.99,451.0
3853,Oscilloscopes,1,3.8,20.99,50.0
3854,Iron-on Transfers,1,4.7,27.45,547.0
3855,Students Scissors,1,4.5,2.69,41.0
3856,Marching Snare Drums,1,3.7,53.99,17.0
3857,Coffee Cups & Mugs,1,4.5,16.99,1150.0
3858,Carabiners & Quickdraws,1,4.5,7.95,3372.0
3859,SIM Card Tools & Accessories,1,4.5,7.99,159.0
3860,Candle Lamps,1,4.4,45.44,167.0
3861,Furniture Pads,1,4.6,6.88,265.0
3862,Video Glasses,1,3.6,358.0,131.0
3863,Floss,1,4.5,8.99,120.0
3864,Fluorescent Lamps,1,5.0,32.0,2.0
3865,Bag Sealers,1,5.0,28.99,1.0
3866,Computer Paper,1,5.0,70.56,1.0
3867,Stir-Fry Sauce,1,4.3,17.48,91.0
3868,Chefs Knives,1,4.8,26.94,108.0
3869,Transmission & Parts,1,5.0,178.33,3.0
3870,Shrubs,1,4.0,41.99,142.0
3871,Toilet Flappers,1,5.0,15.99,4.0
3872,Booms & Stands,1,4.6,198.0,152.0
3873,Chair Arms,1,4.6,15.99,56.0
3874,Vinyl Flooring,1,3.8,162.99,12.0
3875,Stevia,1,3.2,13.79,66.0
3876,Accelerator Cables,1,5.0,91.04,12.0
3877,Icing & Decorating Spatulas,1,4.1,8.99,45.0
3878,Clawfoot Bathtubs,1,5.0,861.35,2.0
3879,Safety Clips,1,4.7,87.285,206.0
3880,Shrimp & Prawns,1,3.9,20.0,3.0
3881,Wind Sculptures & Spinners,1,4.2,24.98,283.0
3882,Bath Accessories,1,4.0,95.95,1.0
3883,Travel Duffels,1,4.7,18.44,1423.0
3884,Food Bars,1,4.0,21.185,1988.0
3885,Needle Holders,1,4.0,12.99,26.0
3886,Gun Holders,1,3.6,69.99,33.0
3887,Consoles,1,4.6,536.88,305.0
3888,Nonprogrammable,1,3.6,89.95,26.0
3889,Drain Plug,1,3.6,15.489999999999998,3.0
3890,Whistles,1,4.9,12.49,17.0
3891,Breaded Mozzarella & Vegetables,1,4.6,118.23,5.0
3892,Paper Craft Tools,1,5.0,8.23,1.0
3893,Greek Seasoning,1,1.0,39.99,1.0
3894,Carpet Deodorizers,1,4.4,21.99,76.0
3895,Urinals,1,3.8,203.48,16.0
3896,Cummerbunds,1,4.4,7.99,20.0
3897,Sega Saturn,1,4.6,39.99,401.0
3898,LED Lamps,1,4.3,3.59,24.0
3899,Litter Box Liners,1,4.5,15.985,817.0
3900,Wash Bottles,1,3.9,9.99,20.0
3901,Control & Power Supplies,1,4.0,159.0,1.0
3902,Kick-Down,1,5.0,178.33,3.0
3903,Toe Rings,1,4.3,15.5,24.0
3904,Pants Hangers,1,3.3,20.985,206.0
3905,Rash Guard Sets,1,4.5,19.99,9.0
3906,Rotary Floor Brushes & Pad Drivers,1,4.7,21.18,5.0
3907,Menu Covers,1,4.3,25.62,22.0
3908,Protective Shields,1,4.1,8.9,6.0
3909,Free Standing Shoe Racks,1,4.4,30.99,551.0
3910,Correction Tape,1,4.8,11.61,1210.0
3911,Power-Distribution Components,1,4.7,16.19,71.0
3912,Glow Plug Kits,1,5.0,74.49,2.0
3913,Outdoor Hanging Brackets,1,4.6,18.35,64.0
3914,Playground Balls,1,4.3,18.015,78.0
3915,Instant Coffee,1,4.4,28.0,488.0
3916,Stuff Sacks,1,4.8,16.16,31.0
3917,Sphygmomanometers,1,4.2,24.95,1200.0
3918,Feeder Accessories,1,4.8,4.43,403.0
3919,Ball Casters,1,5.0,19.61,4.0
3920,Flea & Tick Collars,1,4.6,14.95,21.0
3921,Mitts,1,4.7,150.0,18.0
3922,Cage Traps,1,4.6,103.95,5.0
3923,Mattress Protectors,1,4.7,32.49,1123.0
3924,Burners & Heaters,1,3.9,14.54,18.0
3925,Knife Block Sets,1,4.7,49.99,12398.0
3926,Compressor Refrigerant Pressure,1,5.0,42.78,1.0
3927,Unpopped,1,4.6,194.715,221.0
3928,Cushions,1,4.3,39.99,114.0
3929,SLR Camera Lenses,1,4.6,739.0,464.0
3930,Screw Guns,1,4.3,29.97,71.0
3931,Office Storage Supplies,1,4.2,75.355,34.0
3932,Crates & Kennels,1,4.4,42.49,486.0
3933,eBook Readers & Accessories,1,4.5,39.99,1557.0
3934,Pressure Mattresses & Pumps,1,1.0,66.99,1.0
3935,Juicer Parts & Accessories,1,4.5,23.49,49.0
3936,Cheese Slicers,1,3.0,14.99,68.0
3937,Rod & Reel Storage & Accessories,1,4.7,23.99,415.0
3938,Duvets,1,4.6,64.44500000000001,590.0
3939,Candy & Mints,1,3.8,22.15,51.0
3940,Covers & Sets,1,4.6,64.44500000000001,590.0
3941,Transmissions & Parts,1,4.8,14.98,711.0
3942,Gift Bags,1,4.5,15.99,1344.0
3943,Dampers,1,5.0,92.84,2.0
3944,Reed Diffuser Sticks,1,3.9,3.9,14.0
3945,Rally Towels,1,5.0,14.95,1.0
3946,Wind & Woodwinds,1,4.1,126.995,276.0
3947,Commercial Steamers,1,5.0,92.21,1.0
3948,Prebiotics,1,4.8,16.95,9.0
3949,Crabmeat,1,3.6,299.99,9.0
3950,Pegged Puzzles,1,4.2,19.99,349.0
3951,Y Strainers,1,4.8,28.85,8.0
3952,Hoop,1,4.2,14.11,153.0
3953,Drive Shaft,1,5.0,34.78,2.0
3954,Flat Sheets,1,4.7,15.489999999999998,181.0
3955,Horns & Sirens,1,4.5,14.99,443.0
3956,Longboards,1,5.0,417.9,13.0
3957,Anesthesia Labels,1,4.0,14.99,1.0
3958,Sales & Deals,1,4.7,16.215,5461.0
3959,Damper & Steering Stabilizers,1,4.5,99.95,36.0
3960,Decorative Rocks,1,4.3,10.99,153.0
3961,Rear Projection TV Replacement Lamps,1,3.5,34.0,106.0
3962,Food Pans,1,4.7,9.49,10.0
3963,Magnifying Tools,1,4.3,38.99,150.0
3964,Torsion,1,5.0,12.38,2.0
3965,Track Pants,1,5.0,11.48,1.0
3966,Shrugs,1,4.2,22.99,879.0
3967,Body Hammers & Dollies,1,5.0,15.87,2.0
3968,Health Tests,1,4.6,69.0,9.0
3969,Clutch Cables & Lines,1,4.5,19.95,17.0
3970,Deburring Cutters,1,3.9,14.59,25.0
3971,Wigs & Accessories,1,3.7,12.989999999999998,3449.0
3972,Extensions,1,3.7,12.989999999999998,3449.0
3973,Buttons & Pins,1,5.0,29.98,1.0
3974,Goalkeeper Gloves,1,3.3,134.99,3.0
3975,Dish Soap,1,4.7,23.5,102.0
3976,Kettles & Tea Machines,1,4.7,39.99,114.0
3977,Oven Parts & Accessories,1,4.7,17.5,66.0
3978,Address Signs,1,4.9,69.45,14.0
3979,Jerky,1,4.7,156.015,1125.0
3980,Bait Traps & Storage,1,4.4,6.25,24.0
3981,Pliers,1,4.8,22.59,293.0
3982,Hex Keys,1,4.4,44.435,398.0
3983,Strap Extenders,1,4.7,12.985,109.0
3984,Boats & Airplanes,1,5.0,29.0,2.0
3985,Breathers,1,2.6,6.43,2.0
3986,Kayaks,1,4.6,583.79,172.0
3987,ATV & UTV Wheel & Tire Assemblies,1,3.9,254.98,12.0
3988,Flywheel Tools,1,4.8,13.95,80.0
3989,Vitamins & Minerals,1,4.6,80.19,133.0
3990,T-Hinges,1,4.5,17.555,7.0
3991,Sway Bars & Parts,1,4.5,21.14,77.0
3992,Storage File Boxes,1,4.7,36.95,341.0
3993,Camshaft,1,3.4,8.69,3.0
3994,Oatmeal,1,4.7,15.86,159.0
3995,Floor Grating,1,5.0,55.9,2.0
3996,Tripods & Monopods,1,3.7,5.59,878.0
3997,Desserts,1,4.5,66.965,2.0
3998,Rocker Switches,1,5.0,7.69,5.0
3999,Mounting Tape,1,4.7,16.015,35.0
4000,Patch Cables,1,4.8,68.45,23.0
4001,End Tab Classification Folders,1,4.6,65.4,26.0
4002,In-Home Composting Bins,1,4.5,12.99,89.0
4003,Pinto,1,4.9,17.99,27.0
4004,Combustion Engines & Parts,1,4.5,11.26,51.0
4005,Measuring Tools & Scales,1,4.8,9.99,4327.0
4006,Geometry Sets,1,4.5,28.64,2.0
4007,Handheld Filters,1,4.7,14.95,102.0
4008,ID Wristbands,1,4.8,11.99,5.0
4009,Adhesives & Glue,1,4.3,91.47,556.0
4010,Drums,1,2.0,94.51,1.0
4011,Sand & Water Tables,1,4.7,127.65,851.0
4012,Dematting Tools,1,4.5,16.75,130.0
4013,Trailer Lights,1,4.5,10.49,47.0
4014,Mounting Boards,1,4.5,23.25,32.0
4015,Utility Carts,1,4.7,84.735,1330.0
4016,Pin Vises,1,4.5,18.99,102.0
4017,Power Converters,1,4.4,13.99,2629.0
4018,High Temperature Tape,1,4.7,9.99,473.0
4019,Cushion & Upholstery Foam,1,4.6,47.485,76.0
4020,Kids Backpacks,1,4.7,25.97,394.0
4021,Bread & Loaf Pans,1,4.7,30.85,496.0
4022,Tweezers,1,4.1,9.99,109.0
4023,Chain Links,1,4.8,10.9,25.0
4024,Meal Replacement Drinks,1,4.6,23.97,71.0
4025,Skate Accessories,1,4.2,10.99,37.0
4026,Circuit Boards,1,5.0,179.0,3.0
4027,Pick Holders,1,4.6,17.99,96.0
4028,Spark Arrestors,1,5.0,79.0,1.0
4029,Effects Filters,1,4.3,118.99,4.0
4030,Telescope Cases,1,4.4,99.99,26.0
4031,Moving Blankets,1,4.6,79.99,26.0
4032,Spice Racks,1,4.2,33.045,361.0
4033,Exterior Lighting,1,4.9,20.99,17.0
4034,Pegboard & Fixtures,1,4.5,21.95,72.0
4035,Drawer Handles & Pulls,1,4.8,11.9,15.0
4036,Bulk Cables,1,5.0,12.85,11.0
4037,Loveseats,1,3.9,499.98,2.0
4038,Street Motorcycle,1,5.0,775.0,4.0
4039,Paint Sponges,1,4.7,11.95,66.0
4040,Sanding Sleeves,1,3.9,18.245,36.0
4041,Toilet Wax Rings,1,4.3,5.24,49.0
4042,Fuel System Parts,1,5.0,32.99,3.0
4043,Stereo Shelf Systems,1,4.4,84.95,164.0
4044,Barbecue Seasoning,1,4.4,39.75,8.0
4045,Bed Pillows & Positioners,1,4.6,30.49,320.0
4046,American Pattern Files,1,4.1,45.56,2.0
4047,Basketball Equipment,1,4.8,29.31,57.0
4048,Hats,1,5.0,26.14,3.0
4049,Strap Clamps,1,4.4,16.99,144.0
4050,Macro & Ringlight Flashes,1,4.4,129.99,320.0
4051,Trumpet,1,4.4,19.99,131.0
4052,Bedside Commode Liners,1,4.4,22.8,17.0
4053,Transmissions,1,5.0,43.99,3.0
4054,Background Support Equipment,1,4.7,15.99,138.0
4055,Transmission Filters & Accessories,1,4.5,28.6,278.0
4056,Hot Plates,1,3.3,4.0,3.0
4057,Speaker & Subwoofer Parts,1,4.8,174.99,107.0
4058,Monitor,1,4.8,174.99,107.0
4059,Artificial Vegetables,1,2.5,11.99,2.0
4060,Shop Tools,1,4.6,9.5,275.0
4061,Valve Covers,1,4.4,6.74,15.0
4062,Weather Shields,1,4.6,26.25,118.0
4063,Speaker,1,4.4,19.88,21.0
4064,Leaf Blowers & Vacuums,1,4.2,136.91500000000002,1511.0
4065,Mats,1,4.5,10.16,661.0
4066,Looping & Remixing,1,5.0,39.95,1.0
4067,Lead,1,4.8,65.99,24.0
4068,Safety Razors,1,4.5,9.88,1979.0
4069,Inserts & Liners,1,4.3,26.49,75.0
4070,Steam,1,5.0,71.5,2.0
4071,Scissor Lift Jacks,1,4.7,40.37,281.0
4072,Bumpers & Bumper Accessories,1,3.6,17.88,340.0
4073,Pine Tar,1,4.4,8.69,11.0
4074,Payroll,1,3.0,42.6,7.0
4075,Commercial Toilet Seat Cover Dispensers,1,4.5,19.905,117.0
4076,Wheel Cylinder Bleeder Screws,1,4.6,5.62,16.0
4077,Congas,1,3.8,59.99,103.0
4078,Power Window Kit,1,4.3,192.7,9.0
4079,Angle,1,4.5,68.99,11.0
4080,Bathroom Storage & Organization,1,4.4,23.99,977.0
4081,Speaker Systems,1,4.3,56.69,361.0
4082,Lumbar Pillows,1,4.0,21.49,130.0
4083,Cheddar,1,4.8,34.0,234.0
4084,Cover-Ups & Wraps,1,4.7,29.99,43.0
4085,Convection Ovens,1,4.2,196.95,73.0
4086,Electronics & Gadgets,1,4.3,13.99,3192.0
4087,Nail Polish Remover,1,4.7,6.71,416.0
4088,Backs,1,4.0,16.9,47.0
4089,Bridles & Accessories,1,3.9,18.42,5.0
4090,Starter Sets,1,4.3,39.99,150.0
4091,Live Centers,1,4.5,30.89,18.0
4092,Pop-Up Laundry Hampers,1,4.6,12.99,121.0
4093,Matrix Materials,1,3.0,10.49,1.0
4094,Epilators,1,4.3,139.965,916.0
4095,Label Holders,1,4.8,15.99,60.0
4096,Sleep Sets,1,5.0,30.475,1.0
4097,Jelly Beans,1,4.7,325.995,347.0
4098,Soy Sauce,1,4.8,14.99,23.0
4099,Travel Carry Bags,1,3.5,17.89,37.0
4100,Worm Gears,1,5.0,23.6,2.0
4101,Coil Packs,1,4.3,58.98,67.0
4102,Irrigation System Controllers,1,3.9,24.0,10.0
4103,Mirror,1,4.7,15.99,255.0
4104,Music Notation,1,3.9,299.0,4.0
4105,Tube Bandages,1,4.5,19.99,248.0
4106,Cheese Markers,1,4.4,20.69,10.0
4107,PlayStation,1,4.4,59.99,1976.0
4108,Minis,1,4.1,284.99,40.0
4109,Colloidal Silver,1,4.7,29.99,1041.0
4110,Side & Face Milling Cutters,1,3.0,39.0,3.0
4111,Cycling Computers,1,3.8,43.02,24.0
4112,Shift Kits,1,1.0,180.87,2.0
4113,Furniture Collections,1,3.2,84.92,5.0
4114,Bonito Flakes,1,4.8,79.255,366.0
4115,Kosher Salt,1,4.6,17.97,19.0
4116,Clamp Holders,1,3.9,5.86,24.0
4117,Special Effects,1,5.0,39.99,1.0
4118,Salad Toppings,1,4.6,14.920000000000002,17.0
4119,Outdoor Furniture,1,3.6,47.55,29.0
4120,Micro Switches,1,4.3,146.32,11.0
4121,Long Handled Brushes & Combs,1,3.7,9.99,11.0
4122,Drain Pouches,1,4.4,37.0,16.0
4123,Toilet Tank Balls & Rods,1,5.0,6.64,1.0
4124,Composting Bins,1,4.6,104.95,427.0
4125,Waist Cinchers,1,3.9,4.140000000000001,33.0
4126,Piercing Jewelry,1,4.2,12.489999999999998,1921.0
4127,Boomerangs,1,4.0,21.95,11.0
4128,Shaving Soaps,1,4.4,16.99,44.0
4129,Generators,1,4.3,139.99,576.0
4130,Toothpicks,1,3.6,3.95,6.0
4131,Overalls & Coveralls,1,2.9,4.99,4.0
4132,Power Transformers,1,3.6,3.75,11.0
4133,Food Grinders & Mills,1,4.4,184.35,55.0
4134,Mushrooms & Truffles,1,3.0,18.62,23.0
4135,Foot Massagers,1,4.5,15.99,643.0
4136,HVAC Equipment,1,4.5,17.95,21.0
4137,Radiator Fan,1,5.0,90.0,2.0
4138,Essential Oil Singles,1,4.3,12.95,315.0
4139,Carpet Cleaning Machine Accessories,1,4.6,44.99,115.0
4140,Leotards,1,4.8,14.14,353.0
4141,DVD Players & Recorders,1,4.2,48.99,923.0
4142,Spoon Rests,1,4.9,14.895,13.0
4143,Fitness & Cross-Training,1,4.3,66.875,5142.0
4144,Alnico Magnets,1,4.0,3.28,6.0
4145,Cleaning Cloths,1,4.5,19.99,294.0
4146,Platforms,1,4.8,66.17,6342.0
4147,Toilet Flush Valves,1,4.5,5.28,74.0
4148,Stands & Shelves,1,4.8,66.17,6342.0
4149,Tattoo Machines,1,4.2,14.99,65.0
4150,Chinese Star Anise,1,4.6,10.99,81.0
4151,Trailer Steps,1,4.0,368.99,13.0
4152,Brown Mustard,1,3.8,14.99,50.0
4153,ID Cases,1,3.7,69.29,259.0
4154,Hammock Chairs,1,4.6,50.97,1312.0
4155,Straps & Strap Locks,1,4.6,24.65,265.0
4156,Drum Keys & Wrenches,1,4.7,3.99,12.0
4157,Thigh Slimmers,1,2.6,38.235,76.0
4158,Cheese Plates,1,4.9,19.95,157.0
4159,Bimini Tops,1,5.0,73.93,5.0
4160,Grill Pans,1,4.3,67.99,160.0
4161,Pesto,1,4.4,14.145,130.0
4162,Ready to Drink,1,4.5,20.01,3194.0
4163,Chair Pads,1,4.5,18.94,665.0
4164,Watch Winders,1,4.5,82.0,365.0
4165,Decks & Sets,1,4.4,19.99,286.0
4166,Slipper Socks,1,4.6,15.48,646.0
4167,Gouda,1,4.4,40.96,4.0
4168,RAID Controllers,1,4.7,537.5,29.0
4169,Distribution Panels,1,4.5,68.0,32.0
4170,Ratcheting,1,4.7,17.61,414.0
4171,Home Office Desks,1,4.1,125.99,10875.0
4172,Casseroles,1,4.7,59.97,424.0
4173,Tank Covers,1,4.5,25.95,32.0
4174,Heat Sinks,1,4.1,13.95,21.0
4175,Bar Tables,1,4.5,157.005,102.0
4176,Oscilloscopes & Accessories,1,4.1,30.99,20.0
4177,Speaker Mounts,1,4.8,7.99,949.0
4178,Photo Adapters,1,4.6,13.99,113.0
4179,Potpourris,1,4.8,12.99,11.0
4180,Knitting & Crochet Notions,1,4.8,24.99,8.0
4181,Barrettes,1,4.3,7.915,217.0
4182,Nail Pullers,1,4.4,79.99,115.0
4183,Articulators & Articulating Supplies,1,3.9,15.55,5.0
4184,PBX Phones & Systems,1,3.4,57.95,10.0
4185,Tents,1,4.6,179.97,891.0
4186,Accessory Power,1,4.7,12.99,4.0
4187,Zipper Pulls & Button Hooks,1,2.7,7.91,8.0
4188,Necks,1,4.2,75.0,2.0
4189,External Hard Drives,1,4.6,57.36,8003.0
4190,Push Nuts,1,4.0,8.55,2.0
4191,Potholders,1,4.6,11.99,2064.0
4192,Ratchet Puller Hoists,1,4.3,269.73,17.0
4193,Stomp Pads,1,4.9,9.95,22.0
4194,Throttle Body Spacers & Adapters,1,4.4,122.6,15.0
4195,Drive Shaft Assemblies,1,5.0,30.95,1.0
4196,Drive Pulleys,1,1.0,20.87,2.0
4197,Air Cleaner Housings,1,5.0,44.09,6.0
4198,Union Suits,1,4.0,45.455,28.0
4199,Monitor Arms & Stands,1,4.3,29.99,418.0
4200,Electric Kettles,1,4.4,99.99,498.0
4201,Light Covers,1,3.7,15.435,150.0
4202,Flatbread,1,4.6,47.315,378.0
4203,Ice Cream,1,4.3,56.88,336.0
4204,Guide,1,5.0,58.35,1.0
4205,Tool Sets,1,4.6,113.175,652.0
